Frequencies,Input,Output
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.31,2.40
3800,2.31,2.40
3800,2.31,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.39
3800,2.31,2.39
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.31,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.41
3800,2.30,2.40
3800,2.30,2.40
3800,2.31,2.40
3800,2.30,2.41
3800,2.31,2.40
3800,2.31,2.40
3800,2.31,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.39
3800,2.30,2.40
3800,2.29,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.31,2.40
3800,2.30,2.41
3800,2.30,2.41
3800,2.31,2.40
3800,2.31,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.31,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.39
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.31,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.39
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.39
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.41
3800,2.30,2.40
3800,2.31,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.39
3800,2.30,2.39
3800,2.30,2.39
3800,2.30,2.39
3800,2.30,2.39
3800,2.30,2.40
3800,2.29,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.31,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.31,2.40
3800,2.30,2.40
3800,2.30,2.41
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.31,2.39
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.41
3800,2.30,2.40
3800,2.30,2.40
3800,2.31,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.39
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.29,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.31,2.40
3800,2.30,2.40
3800,2.31,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.39
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.41
3800,2.30,2.40
3800,2.31,2.40
3800,2.30,2.40
3800,2.31,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.39
3800,2.30,2.39
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.31,2.40
3800,2.30,2.40
3800,2.31,2.40
3800,2.31,2.40
3800,2.31,2.40
3800,2.31,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.41
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.41
3800,2.30,2.40
3800,2.30,2.41
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.39
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.31,2.40
3800,2.31,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.39
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.39
3800,2.30,2.39
3800,2.30,2.39
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.39
3800,2.31,2.41
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.31,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.41
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.31,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.31,2.40
3800,2.30,2.41
3800,2.31,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.31,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.31,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.31,2.40
3800,2.31,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.41
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.31,2.40
3800,2.31,2.40
3800,2.30,2.41
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.39
3800,2.30,2.40
3800,2.31,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.41
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.31,2.40
3800,2.31,2.41
3800,2.30,2.41
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.39
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.31,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.31,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.39
3800,2.30,2.39
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.30,2.40
3800,2.31,2.40
3900,2.22,2.45
3900,2.26,2.41
3900,2.30,2.39
3900,2.38,2.29
3900,2.38,2.32
3900,2.41,2.29
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.28
3900,2.42,2.28
3900,2.42,2.28
3900,2.42,2.28
3900,2.42,2.29
3900,2.43,2.29
3900,2.43,2.29
3900,2.43,2.28
3900,2.42,2.29
3900,2.43,2.29
3900,2.43,2.28
3900,2.43,2.28
3900,2.42,2.29
3900,2.43,2.29
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.28
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.29
3900,2.43,2.29
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.29
3900,2.43,2.29
3900,2.42,2.28
3900,2.42,2.29
3900,2.43,2.29
3900,2.43,2.29
3900,2.43,2.29
3900,2.43,2.29
3900,2.43,2.29
3900,2.43,2.29
3900,2.43,2.29
3900,2.43,2.28
3900,2.43,2.29
3900,2.43,2.29
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.28
3900,2.43,2.29
3900,2.43,2.29
3900,2.43,2.29
3900,2.43,2.29
3900,2.43,2.28
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.28
3900,2.42,2.29
3900,2.43,2.29
3900,2.43,2.28
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.29
3900,2.43,2.29
3900,2.42,2.28
3900,2.43,2.29
3900,2.42,2.28
3900,2.43,2.29
3900,2.43,2.28
3900,2.42,2.29
3900,2.43,2.29
3900,2.43,2.29
3900,2.43,2.29
3900,2.43,2.29
3900,2.43,2.28
3900,2.42,2.29
3900,2.43,2.28
3900,2.42,2.29
3900,2.42,2.29
3900,2.43,2.29
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.29
3900,2.43,2.28
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.28
3900,2.42,2.28
3900,2.42,2.28
3900,2.42,2.28
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.28
3900,2.43,2.29
3900,2.43,2.29
3900,2.42,2.28
3900,2.43,2.29
3900,2.43,2.29
3900,2.43,2.28
3900,2.43,2.29
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.29
3900,2.43,2.27
3900,2.42,2.28
3900,2.42,2.28
3900,2.42,2.29
3900,2.43,2.28
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.29
3900,2.43,2.29
3900,2.43,2.29
3900,2.43,2.29
3900,2.43,2.29
3900,2.43,2.29
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.29
3900,2.43,2.29
3900,2.43,2.29
3900,2.43,2.28
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.28
3900,2.42,2.28
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.29
3900,2.43,2.29
3900,2.43,2.29
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.29
3900,2.43,2.29
3900,2.43,2.30
3900,2.43,2.29
3900,2.43,2.29
3900,2.43,2.29
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.27
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.29
3900,2.43,2.29
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.28
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.29
3900,2.43,2.29
3900,2.43,2.29
3900,2.42,2.29
3900,2.42,2.28
3900,2.43,2.30
3900,2.42,2.28
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.29
3900,2.43,2.28
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.28
3900,2.42,2.28
3900,2.42,2.28
3900,2.42,2.28
3900,2.43,2.29
3900,2.42,2.28
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.28
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.27
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.30
3900,2.42,2.28
3900,2.42,2.30
3900,2.42,2.30
3900,2.43,2.30
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.28
3900,2.43,2.29
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.27
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.28
3900,2.42,2.29
3900,2.43,2.28
3900,2.42,2.29
3900,2.43,2.29
3900,2.43,2.29
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.29
3900,2.43,2.30
3900,2.42,2.28
3900,2.43,2.29
3900,2.43,2.30
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.29
3900,2.43,2.29
3900,2.43,2.28
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.27
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.29
3900,2.43,2.30
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.28
3900,2.42,2.28
3900,2.42,2.29
3900,2.43,2.29
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.28
3900,2.42,2.29
3900,2.43,2.29
3900,2.43,2.28
3900,2.43,2.29
3900,2.43,2.29
3900,2.42,2.29
3900,2.43,2.29
3900,2.42,2.29
3900,2.43,2.29
3900,2.43,2.29
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.28
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.29
3900,2.43,2.29
3900,2.43,2.29
3900,2.43,2.28
3900,2.43,2.29
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.30
3900,2.42,2.29
3900,2.42,2.28
3900,2.43,2.29
3900,2.43,2.29
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.28
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.29
3900,2.43,2.30
3900,2.43,2.30
3900,2.42,2.30
3900,2.43,2.29
3900,2.43,2.29
3900,2.43,2.29
3900,2.43,2.29
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.29
3900,2.43,2.29
3900,2.43,2.29
3900,2.42,2.29
3900,2.42,2.28
3900,2.43,2.29
3900,2.42,2.29
3900,2.42,2.28
3900,2.43,2.29
3900,2.42,2.28
3900,2.43,2.29
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.29
3900,2.43,2.29
3900,2.43,2.29
3900,2.43,2.29
3900,2.43,2.29
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.28
3900,2.43,2.29
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.28
3900,2.42,2.29
3900,2.43,2.28
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.29
3900,2.43,2.29
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.28
3900,2.43,2.29
3900,2.43,2.29
3900,2.43,2.30
3900,2.43,2.29
3900,2.43,2.29
3900,2.43,2.28
3900,2.43,2.29
3900,2.43,2.29
3900,2.42,2.29
3900,2.42,2.28
3900,2.43,2.28
3900,2.43,2.29
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.27
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.29
3900,2.43,2.28
3900,2.42,2.28
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.30
3900,2.42,2.28
3900,2.43,2.29
3900,2.43,2.29
3900,2.43,2.30
3900,2.43,2.29
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.27
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.28
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.27
3900,2.42,2.29
3900,2.42,2.29
3900,2.43,2.29
3900,2.42,2.28
3900,2.43,2.29
3900,2.43,2.29
3900,2.43,2.29
3900,2.43,2.28
3900,2.43,2.28
3900,2.43,2.28
3900,2.43,2.29
3900,2.43,2.28
3900,2.43,2.29
3900,2.43,2.29
3900,2.43,2.29
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.27
3900,2.43,2.29
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.28
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.28
3900,2.43,2.29
3900,2.43,2.28
3900,2.43,2.29
3900,2.43,2.29
3900,2.43,2.28
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.29
3900,2.43,2.29
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.28
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.28
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.28
3900,2.42,2.29
3900,2.42,2.29
3900,2.42,2.28
3900,2.42,2.29
3900,2.43,2.29
3900,2.43,2.29
3900,2.43,2.29
3900,2.42,2.29
3900,2.43,2.30
3900,2.43,2.29
3900,2.42,2.27
